Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
43	2.5540774	3.8133295	12.029719	-4.1855426	6.18	8.456217	36.0	0.0	300.0	42537.0	0.032225	0.9227853	1.0144061	4.075483	-2.9761899	1.8642284	1.9839913	17.295387	-3.8302119	1.2598845e-08	-0.0061077964	1.8310548e-08	-0.009687014	1.0226167	-0.29798543	6.32672	-2.0845575	1.1371965	-0.020778298	3.2724628	0.0	1.7126565	0.009022712	1320000	5541.835728645325
44	2.719264	3.508568	13.401328	-3.3622866	5.22	6.966463	33.0	0.0	300.0	43059.0	0.03189555555555556	0.99646264	1.055784	3.9409485	-3.0958045	2.0990305	2.0532398	15.244721	-1.351877	-5.9916028e-09	-0.006834352	-4.0690105e-09	-0.011894837	0.90874165	-0.293724	5.884839	-1.9398005	1.1164182	-0.021509528	3.0105095	0.0	1.7264459	0.009136015	1350000	5673.8833475112915
45	2.3271694	3.4936166	9.871104	-4.674214	5.92	8.723165	50.0	0.0	300.0	43651.0	0.03163115942028986	0.9354246	1.0039879	4.075135	-2.1730564	1.6194481	1.6244792	13.286896	-2.3259094	7.468093e-09	-0.009333027	4.0690105e-09	-0.01490771	0.89858764	-0.32018232	6.9590573	-2.4197874	1.0949087	-0.021743774	2.1967106	0.0	1.7288507	0.008604609	1380000	5804.8795285224915
46	2.282844	2.743016	12.107216	-3.5828993	5.57	7.480983	34.0	0.0	300.0	44208.0	0.0313531914893617	0.82036173	0.99979216	3.7497728	-2.854247	1.6197892	1.7784773	15.587636	-2.2544475	5.6846403e-09	-0.008284045	8.138021e-09	-0.012187121	0.7797656	-0.2757247	6.48296	-2.7628236	1.0731649	-0.022112489	2.465368	0.0	1.7241485	0.009215539	1410000	5932.845093727112
47	2.8212378	2.9232278	8.753744	-2.8870862	5.28	7.857583	37.0	0.0	300.0	44736.0	0.031066666666666666	0.90982866	0.8804423	3.6498737	-2.3103013	1.7557982	1.8508928	15.865769	-2.518787	1.1609783e-08	-0.0067274193	8.138021e-09	-0.011353469	0.79835695	-0.26888067	6.869412	-2.679246	1.0510525	-0.02255702	3.0491202	0.0	1.7110069	0.00972704	1440000	6060.700402736664
48	2.7447836	3.3419025	12.040837	-4.107522	5.36	7.901291	31.0	0.0	300.0	45272.0	0.030797278911564627	0.9589923	0.8709729	3.7012398	-2.3950348	1.5926477	1.7022165	17.573185	-3.410106	3.954691e-09	-0.006363681	-4.0690105e-09	-0.009763916	0.8235838	-0.2833361	7.407723	-2.6859488	1.0284954	-0.022867203	3.0535676	0.0	1.74757	0.00858933	1470000	6188.061586380005
49	3.112767	2.8575997	9.031784	-3.3535757	5.4	7.699351	34.0	0.0	300.0	45812.0	0.030541333333333334	1.0903729	0.9942599	4.0805244	-2.31983	1.7979987	1.7458326	15.358378	-3.069803	4.103266e-09	-0.0068387683	1.6276042e-08	-0.009874235	0.8613698	-0.30328554	7.130883	-2.9100623	1.0056282	-0.023078918	2.8506637	0.0	1.7261968	0.008700431	1500000	6316.172162771225
50	2.69642	3.3446944	10.489865	-2.8885126	4.87	7.6819983	30.0	0.0	300.0	46299.0	0.03026078431372549	1.1535773	0.91670144	4.151844	-2.441294	1.7241482	1.7163345	13.214714	-2.0269794	-9.969699e-09	-0.0061491304	-4.0690105e-09	-0.010447579	0.7867617	-0.27349997	5.977408	-2.7043433	0.9825493	-0.023487747	3.1377602	0.0	1.7533542	0.009254433	1530000	6443.912021398544
51	2.7138662	3.1348248	11.366856	-3.3755255	5.26	8.226323	46.0	0.0	300.0	46825.0	0.03001602564102564	1.0398654	1.0089262	4.1313977	-2.4650116	1.5116587	1.7259196	13.388888	-5.2836094	-4.0690105e-09	-0.006965391	-4.0690105e-09	-0.011574765	0.7777242	-0.27172244	8.018744	-3.4451795	0.95906156	-0.023600936	2.79739	0.0	1.7418151	0.008954223	1560000	6571.712952136993
52	2.8078299	2.7183805	9.388325	-2.652555	4.92	7.7416797	33.0	0.0	300.0	47317.0	0.029759119496855346	1.1210612	0.98045194	4.057093	-2.0877137	1.6332364	1.7646111	17.624655	-7.8645525	-1.9666633e-09	-0.006806044	-4.0690105e-09	-0.008887167	0.79091746	-0.28104728	7.045804	-3.3793988	0.9354606	-0.023815513	3.0033743	0.0	1.698977	0.0094019	1590000	6699.828095197678
