Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
32	12.068674	2.181805	17.8408	4.6209908	29.44	13.718104	67.0	0.0	300.0	92227.0	0.09315858585858586	4.216558	0.61706734	5.569886	1.3059598	10.426109	3.5158033	29.712559	2.4317775	6.1035155e-09	-0.007896706	-3.6621095e-08	-0.00024001871	0.4763094	-0.06338805	20.196217	-5.3858976	0	0	2.5796504	0.0	1.6018952	0.009175319	990000	3383.7482392787933
33	11.643418	2.4144096	19.192461	2.694498	27.63	12.452032	66.0	6.0	300.0	94990.0	0.09312745098039216	4.208647	0.64725953	5.6126757	0.8664104	10.209357	3.238816	30.325483	1.6974684	-9.6639e-09	-0.006303156	-1.0172526e-08	0.0020064728	0.59364045	-0.087934494	19.336018	-5.211438	0	0	3.1723318	0.0	1.5752169	0.00917401	1020000	3490.86701631546
34	11.939365	2.4136548	20.925457	7.141461	27.48	11.920135	59.0	0.0	300.0	97738.0	0.09308380952380953	4.1874185	0.63365835	5.929235	0.9290383	9.939112	3.2214801	26.899635	1.2610235	-5.086263e-09	-0.0067894915	4.0690105e-09	-0.00030439455	0.54813856	-0.0857735	17.546083	-4.587042	0	0	3.0015929	0.0	1.5704036	0.009261461	1050000	3595.943344593048
35	11.520001	3.0261192	17.479649	-4.3418617	29.47	14.308357	66.0	0.0	300.0	100685.0	0.09322685185185185	4.1851873	0.68020844	5.7991285	1.1745778	10.178055	3.473563	27.869238	1.4313353	-8.138021e-09	-0.0077765384	4.1707356e-08	0.0025349213	0.6321222	-0.18950438	19.176973	-5.4175596	0	0	2.7506964	0.0	1.5185199	0.009413801	1080000	3702.5878994464874
36	12.110115	2.2710094	17.528786	6.0470657	28.11	12.482703	65.0	5.0	300.0	103496.0	0.09323963963963965	4.243976	0.65814	5.5680785	-0.01764889	10.055048	3.5104342	28.948685	1.2244505	2.0345052e-09	-0.00707667	8.138021e-09	0.0020028441	0.5756259	-0.09896466	19.084871	-5.1710606	0	0	2.7420938	0.0	1.5355351	0.009830995	1110000	3808.4901311397552
37	11.758505	2.4341662	18.333221	0.45174548	29.53	11.874725	59.0	2.0	300.0	106449.0	0.09337631578947368	4.2731404	0.6411439	5.816311	0.8893607	10.07447	3.2054524	27.226881	2.0489652	-1.4241537e-08	-0.0066627115	8.138021e-09	0.0074068364	0.5415351	-0.12786517	19.322079	-5.5331144	0	0	2.8812454	0.0	1.4953921	0.00964981	1140000	3913.569408893585
38	11.890698	2.3347292	19.339369	6.355603	27.99	12.593248	64.0	4.0	300.0	109248.0	0.09337435897435897	4.1754885	0.6451771	5.418828	0.24164125	10.210759	3.1239488	26.087946	0.4154578	-1.3224284e-08	-0.0073363977	7.1207684e-09	-0.0020669291	0.4996634	-0.08741653	17.88181	-4.7840357	0	0	2.6737993	0.0	1.469435	0.009903422	1170000	4020.2575409412384
39	11.9879265	2.206037	17.65793	5.7041144	28.69	13.614473	64.0	0.0	300.0	112117.0	0.09343083333333334	4.216904	0.61585665	5.4848847	1.529209	10.049188	3.1260958	26.562738	1.6563157	-6.1035155e-09	-0.0070713554	1.8310548e-08	-0.005107609	0.5174778	-0.07512841	20.720573	-6.622548	0	0	2.75378	0.0	1.4400187	0.009290683	1200000	4125.9963121414185
40	12.105324	2.7385905	18.00659	0.78760463	27.95	13.761812	65.0	0.0	300.0	114912.0	0.09342439024390244	4.205697	0.71602404	5.7726116	-0.23493811	9.706408	3.164146	26.419855	1.3871773	-1.2207031e-08	-0.0069204	2.0345052e-08	0.0019117655	0.5424214	-0.101424605	21.030119	-7.668042	0	0	2.9598181	0.0	1.4293048	0.009524021	1230000	4231.29957485199
41	12.756412	2.2967024	18.295029	7.6189666	28.74	13.24358	67.0	0.0	300.0	117786.0	0.09348095238095239	4.3369894	0.66735363	5.98974	0.6115809	10.191583	3.457167	27.767069	-1.4202269	-2.0345052e-09	-0.007164911	1.0172526e-08	-0.004112126	0.5564329	-0.10174066	19.180109	-6.8814497	0	0	2.9133065	0.0	1.4258065	0.009634198	1260000	4338.026826143265
42	11.90564	2.9616096	18.297255	-1.8326832	26.49	13.021901	78.0	0.0	300.0	120435.0	0.09336046511627907	4.365755	0.7624685	5.9293694	0.7836383	9.889946	3.4322715	28.831755	-2.0185041	-3.0517577e-09	-0.007434795	2.0345052e-09	-0.0002295512	0.60804933	-0.15322518	18.348976	-7.039753	0	0	2.7171793	0.0	1.4119662	0.009466378	1290000	4442.479737043381
43	12.117323	2.743376	17.374893	-0.37117243	29.96	14.331728	67.0	0.0	300.0	123431.0	0.09350833333333333	4.3280587	0.81833166	5.8437753	-0.9445971	9.805819	3.4664729	25.828959	-1.8581257	0.0	-0.0068703815	-2.2379558e-08	0.002992387	0.65660214	-0.11684519	21.242268	-7.982156	0	0	2.8125167	0.0	1.4267538	0.009528908	1320000	4549.053742408752
