Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
42	7.0195885	2.8869636	13.627806	0.27846545	8.51	9.429204	47.0	0.0	300.0	37086.0	0.028748837209302325	2.5411098	0.9095489	4.9698296	-1.7048132	2.9306972	2.0856385	18.715069	-1.9531	3.2020138e-09	-0.0073163025	-8.138021e-09	-0.010253711	0.812209	-0.18330967	9.669877	-3.2313137	0.7940908	-0.012962222	2.7484152	0.0	1.5074306	0.009184237	1290000	4464.068102121353
43	6.718481	3.1524718	14.794504	-1.2963961	9.41	8.986763	40.0	0.0	300.0	38027.0	0.02880833333333333	2.468646	0.9404119	5.126369	-1.3883405	2.8675683	2.039415	16.034292	-1.3897407	2.2845124e-09	-0.0066667404	0.0	-0.010139616	0.8486716	-0.23337346	8.864239	-3.3538642	0.7811286	-0.012065589	2.9137652	0.0	1.5296068	0.008950014	1320000	4568.882438659668
44	6.9206004	3.1605103	13.709078	-3.1606512	8.95	8.691807	32.0	0.0	300.0	38922.0	0.02883111111111111	2.4128873	0.94120914	4.9213724	-1.5325943	2.9981256	2.0777597	15.5472765	-1.8131855	8.8445845e-10	-0.007821384	2.0345052e-09	-0.010867203	0.8237926	-0.22834164	9.379319	-3.4327693	0.769063	-0.011567712	2.4818091	0.0	1.4977906	0.008785512	1350000	4675.3994908332825
45	7.0692916	3.2380307	17.4082	-3.4362254	9.11	9.382851	41.0	0.0	300.0	39833.0	0.028864492753623187	2.4758513	0.9055837	4.9909215	-1.6022209	2.9524424	2.028668	14.759328	-1.9581504	3.1543407e-10	-0.007471866	6.1035155e-09	-0.011452157	0.80119544	-0.22729653	10.179438	-4.378946	0.7574953	-0.011014104	2.7109265	0.0	1.496944	0.009453958	1380000	4780.493942499161
46	7.3012066	2.948675	14.516371	0.15466022	7.63	7.6741834	36.0	0.0	300.0	40596.0	0.028791489361702127	2.5448847	0.9124501	4.961034	-2.6516306	2.8087213	2.0550904	18.363358	-2.596881	3.4742547e-09	-0.006811759	1.0172526e-08	-0.010115224	0.7486979	-0.23168778	8.09097	-3.4684997	0.7464812	-0.011477947	2.9021106	0.0	1.4973319	0.009116924	1410000	4886.700065374374
47	6.7683544	2.89202	13.959566	0.42640978	8.32	9.387097	49.0	0.0	300.0	41428.0	0.028769444444444445	2.5293365	0.921454	4.7731376	-1.8980291	2.617081	1.8207608	17.0497	-2.2680705	7.5517095e-09	-0.0064137294	8.138021e-09	-0.010598666	0.86689675	-0.26859587	9.831259	-4.0574813	0.73500323	-0.011438847	2.9315271	0.0	1.5007572	0.00854293	1440000	4992.901704549789
48	7.1510005	2.770626	13.392312	0.5520308	8.54	8.530439	35.0	0.0	300.0	42282.0	0.02876326530612245	2.5629807	0.90037304	4.934547	-1.8933567	2.950885	2.0956683	19.765316	-2.031437	1.1755906e-08	-0.006479749	2.2379558e-08	-0.010920142	0.795209	-0.26528496	10.172042	-4.19186	0.7235644	-0.011255503	3.0121267	0.0	1.4853195	0.0095841	1470000	5098.663059234619
49	7.234564	3.1002061	14.791243	0.46341237	9.48	8.510558	33.0	0.0	300.0	43230.0	0.02882	2.5190835	0.8484318	4.601064	-1.2162781	2.9531558	2.1665719	17.015173	-1.9128447	-7.56774e-10	-0.006724943	-6.1035155e-09	-0.012724782	0.91701055	-0.2543583	9.790464	-3.7646966	0.7123089	-0.010471046	3.0745645	0.0	1.4705881	0.009650042	1500000	5204.705374240875
50	7.706414	3.1867027	15.272581	-0.27090836	8.95	9.784042	52.0	0.0	300.0	44125.0	0.028839869281045753	2.6276412	0.86173904	4.9021535	-1.1702896	3.1234763	2.0369895	15.9515085	-1.6627288	2.7117906e-09	-0.0068153273	2.0345052e-08	-0.012218152	0.8034268	-0.2732998	10.60875	-4.252792	0.70183784	-0.010118127	2.849926	0.0	1.4862463	0.009511735	1530000	5311.733969449997
51	6.8778005	3.1656694	13.553694	-1.2407228	8.52	8.385081	33.0	0.0	300.0	44977.0	0.028831410256410256	2.6454916	0.9616544	4.806516	-1.8334726	2.9147253	2.0137866	18.184017	-2.693744	2.37576e-09	-0.0067045963	1.8310548e-08	-0.009077751	0.95366913	-0.29154843	8.239703	-3.52982	0.6917197	-0.010079265	3.0497587	0.0	1.485501	0.009439984	1560000	5415.9658081531525
