Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
24	1.3429204	3.3497164	11.928448	-4.44626	8.3	12.754998	60.0	0.0	300.0	28813.0	0.03841733333333333	0.4191225	0.85001624	2.9567525	-2.4080284	1.5324631	2.0918176	15.823799	-2.2886887	8.138021e-09	-0.010222056	8.138021e-09	-0.014321017	0.5173302	-0.09883571	12.6878605	-2.6003866	1.5065911	0.0053673983	1.9710232	0.0	1.7333721	0.0086569805	750000	2588.2119023799896
25	1.6270946	2.9934018	9.418025	-3.597739	6.25	8.108483	29.0	0.0	300.0	29438.0	0.03774102564102564	0.4718093	0.85643655	2.8950799	-3.710543	1.9821893	2.603379	18.48736	-3.0853758	-1.5109578e-08	-0.010572596	-2.6448568e-08	-0.01731377	0.5458921	-0.117260724	8.274014	-1.9706016	1.5119585	0.0041760206	1.9445487	0.0	1.7293296	0.008664973	780000	2689.4337861537933
26	1.3917297	3.0632555	10.481287	-3.4044945	5.54	7.9679604	38.0	0.0	300.0	29992.0	0.03702716049382716	0.3518737	0.82980555	2.8897457	-2.8483021	1.3882138	1.8999003	15.409885	-1.7859298	4.486348e-09	-0.008621343	6.1035155e-09	-0.010839069	0.5396315	-0.11781743	5.764735	-0.9574175	1.5161345	0.0026646852	2.279219	0.0	1.7248443	0.008598451	810000	2790.6486139297485
27	1.9016954	2.995851	8.939027	-4.011819	8.54	11.2760105	48.0	0.0	300.0	30846.0	0.03672142857142857	0.47109374	0.85661507	3.2326653	-2.8837976	1.659633	2.0808542	16.69279	-2.1272986	5.10904e-09	-0.0103175165	8.138021e-09	-0.016328046	0.62215894	-0.12472078	10.869028	-2.4426126	1.5187992	0.0030405521	1.868814	0.0	1.725074	0.009124801	840000	2891.87495136261
28	1.6817601	3.1648338	12.335716	-3.5706573	5.39	7.4066124	34.0	0.0	300.0	31385.0	0.03607471264367816	0.5820592	0.8051012	3.128444	-2.3045373	1.9386898	2.3227866	17.48584	-1.4292773	1.2698506e-08	-0.010149648	2.2379558e-08	-0.014183736	0.5717701	-0.10479012	6.055586	-1.7621179	1.5218397	0.0015121698	1.9444648	0.0	1.7116926	0.008299194	870000	2992.9551072120667
29	1.4941134	2.8789864	10.498411	-3.2680147	6.82	8.790199	33.0	0.0	300.0	32067.0	0.03563	0.51395404	0.81229293	3.1316993	-2.8465126	1.3970349	1.7941055	18.2624	-1.6297826	-3.5745051e-09	-0.009344816	-5.086263e-09	-0.015044746	0.5382964	-0.105190665	6.866895	-1.5937152	1.5233519	0.00096845627	2.2060313	0.0	1.6934197	0.008716972	900000	3093.9828572273254
30	1.9971893	3.9604366	14.644776	-4.1058784	7.07	11.403732	64.0	0.0	300.0	32774.0	0.035240860215053765	0.53694195	0.7944962	3.1303608	-2.341822	1.7223345	2.1587238	17.546242	-1.3131748	-1.0673513e-08	-0.010782924	-2.0345052e-08	-0.017098146	0.81006294	-0.20932907	9.134741	-2.6273909	1.5243204	0.00062024593	1.8304608	0.0	1.6728433	0.009974465	930000	3195.439917087555
31	1.4167383	3.7672281	12.539356	-3.5217571	4.69	8.270061	39.0	0.0	300.0	33243.0	0.034628125	0.5930027	0.96509105	3.766474	-2.7892807	1.3694226	2.124943	22.362455	-1.5950624	1.8632087e-09	-0.0074164704	5.086263e-09	-0.010146613	0.78158355	-0.20795977	6.056738	-1.8014865	1.5249406	-0.0011661053	2.5477877	0.0	1.6616781	0.008617232	960000	3299.9828062057495
32	1.4273278	3.1246314	11.730116	-4.06036	6.18	7.4637523	26.0	0.0	300.0	33861.0	0.034203030303030305	0.5862432	0.96070105	3.9918413	-2.6113594	1.5790122	2.154315	23.014978	-1.40084	-1.0555835e-09	-0.0074015423	-5.086263e-09	-0.010848002	0.640719	-0.1964159	5.0770407	-1.5330198	1.5237745	-0.0018825531	2.6029432	0.0	1.6491363	0.008868622	990000	3405.121888399124
33	1.9469136	3.2424343	11.092334	-3.3114228	6.46	9.685474	44.0	0.0	300.0	34507.0	0.033830392156862746	0.641957	0.88576496	3.2521358	-2.6771166	1.5421788	1.7656546	14.261253	-1.5105624	-6.721105e-09	-0.008196747	4.0690105e-09	-0.013831662	0.69263923	-0.1532082	7.5208535	-1.8246326	1.521892	-0.0023673773	2.2645862	0.0	1.6512811	0.008509306	1020000	3505.524368286133
